FOOD_CODE,NUTRIENT,QUANTITY
11183,513,0
11200,513,-88
11242,513,0
11310,513,-88
11349,513,11
11350,513,11
12001,513,0
12008,513,0
12012,513,0
12018,513,0
12024,513,0
12027,513,0
12037,513,0
12041,513,0
12042,513,0
12097,513,0
12113,513,0
12116,513,0
12131,513,0
12134,513,0
12147,513,0
12154,513,0
12160,513,0
12185,513,0
12188,513,0
12190,513,0
12194,513,0
12200,513,0
12204,513,0
12206,513,0
12247,513,0
12248,513,0
12250,513,-88
12801,513,0
13013,513,-88
13022,513,-88
13043,513,0
13045,513,0
13046,513,0
13052,513,20
13065,513,0
13082,513,0
13092,513,0
13113,513,0
13119,513,-88
13133,513,9
13135,513,0
13142,513,0
13166,513,-88
13171,513,0
13178,513,0
13193,513,0
13195,513,0
13197,513,0
13201,513,0
13204,513,155
13216,513,0
13221,513,0
13231,513,100
13233,513,0
13244,513,-88
13264,513,0
13266,513,0
13275,513,11
13285,513,0
13304,513,-88
13313,513,-88
13318,513,0
13320,513,1200
13344,513,39
13349,513,23
13360,513,-88
13369,513,195
13384,513,35
13396,513,0
14013,513,12
14025,513,231
14031,513,75
14037,513,19
14045,513,0
14096,513,52
14097,513,52
14109,513,80
14124,513,0
14153,513,-88
14183,513,86
14191,513,3
14193,513,2
14213,513,-88
14231,513,0
14242,513,-88
14244,513,-88
14260,513,0
14271,513,-88
14821,513,0
14829,513,0
14834,513,0
15077,513,0
15078,513,0
15079,513,0
15296,513,-88
15297,513,-88
15298,513,-88
15314,513,0
15330,513,0
16013,513,0
16023,513,0
16176,513,0
16188,513,0
16192,513,0
16203,513,0
16216,513,0
16229,513,0
16232,513,0
16256,513,0
16281,513,0
16289,513,0
16307,513,0
17007,513,0
17008,513,0
17009,513,0
17010,513,0
17013,513,0
17015,513,0
17018,513,0
17019,513,0
17020,513,0
17021,513,0
17023,513,0
17026,513,0
17027,513,0
17028,513,0
17031,513,0
17033,513,0
17034,513,0
17036,513,0
17038,513,0
17039,513,0
17040,513,0
17041,513,0
17042,513,0
17043,513,0
17044,513,0
17045,513,0
17046,513,0
17047,513,0
17073,513,0
17088,513,0
17094,513,0
17100,513,0
17101,513,0
17117,513,0
17120,513,0
17152,513,0
17165,513,0
17175,513,0
17179,513,0
17189,513,0
17211,513,0
17222,513,0
17229,513,0
17236,513,0
17240,513,0
17250,513,0
17272,513,0
17284,513,0
17302,513,0
17316,513,0
17318,513,0
17326,513,0
17338,513,13
17352,513,0
17380,513,0
18049,513,0
18100,513,0
18141,513,0
18205,513,0
18251,513,0
18361,513,0
18414,513,0
19008,513,0
19024,513,0
19029,513,-99
19063,513,0
19067,513,0
19068,513,0
19069,513,0
19077,513,0
19080,513,0
19106,513,0
19128,513,0
19135,513,0
19247,513,-88
339,513,0
68,513,0
75,513,0
79,513,0
a1361,513,0
a1362,513,0
a2001,513,0
a2002,513,0
a2003,513,0
a7001,513,0
a7021,513,0
a7022,513,0
a7024,513,0
a7026,513,0
f0535,513,0
f1120,513,0
f1171,513,0
f1201,513,-88
f1211,513,0
f1266,513,0
f1294,513,-88
f1309,513,-88
f1325,513,0
f2268,513,0
f2296,513,0
f3016,513,-88
f3025,513,-88
12108,513,0
12220,513,0
17063,513,0
17247,513,0
18331,513,0
19238,513,-88
12130,513,0
16239,513,0
17133,513,0
18005,513,0
18418,513,0
19056,513,-88
11018,513,0
1064,514,0
11036,514,0
11043,514,0
11064,514,0
11070,514,0
11099,514,0
11113,514,0
11126,514,0
11127,514,0
11128,514,0
11129,514,0
11130,514,0
11131,514,0
11133,514,0
11134,514,0
11135,514,0
11136,514,0
11137,514,0
11143,514,0
11144,514,0
11145,514,0
11146,514,0
11147,514,0
11148,514,0
11150,514,0
11151,514,0
11152,514,0
11153,514,0
11154,514,0
11155,514,0
11157,514,0
11167,514,0
11168,514,0
11183,514,0
11200,514,0
11242,514,0
11310,514,-88
11349,514,323
11350,514,340
12001,514,0
12008,514,0
12012,514,0
12018,514,0
12024,514,0
12027,514,0
12037,514,0
12041,514,0
12042,514,0
12097,514,0
12113,514,0
12116,514,0
12130,514,0
12131,514,-99
12134,514,-99
12154,514,-99
12160,514,0
12185,514,-88
12188,514,0
12190,514,-88
12194,514,0
12200,514,0
12206,514,0
12247,514,0
12248,514,0
12250,514,-88
12801,514,0
13013,514,0
13022,514,0
13043,514,1692
13045,514,1692
13046,514,1692
13052,514,0
13065,514,0
13082,514,0
13113,514,0
13119,514,0
13133,514,0
13135,514,0
13142,514,0
13171,514,0
13178,514,0
13193,514,0
13195,514,0
13197,514,0
13201,514,0
13204,514,0
13216,514,0
13231,514,0
13233,514,0
13244,514,0
13264,514,0
13266,514,0
13275,514,-88
13285,514,0
13304,514,0
13313,514,0
13318,514,0
13320,514,-88
13344,514,0
13349,514,0
13360,514,0
13369,514,0
13384,514,1075
13396,514,0
14013,514,0
14031,514,0
14037,514,0
14097,514,0
14109,514,-88
14124,514,0
14183,514,0
14191,514,0
14193,514,0
14213,514,0
14242,514,-88
14244,514,0
14271,514,0
14283,514,0
14821,514,0
14829,514,0
14834,514,0
15077,514,0
15078,514,0
15079,514,0
15296,514,0
15297,514,0
15314,514,0
15330,514,-88
16013,514,0
16023,514,0
16176,514,0
16188,514,0
16192,514,0
16203,514,0
16229,514,0
16232,514,0
16239,514,0
16256,514,0
16281,514,0
16289,514,0
16307,514,0
17007,514,0
17008,514,0
17009,514,0
17010,514,0
17013,514,0
17015,514,0
17018,514,0
17019,514,0
17020,514,0
17021,514,0
17023,514,0
17026,514,0
17027,514,0
17028,514,0
17031,514,0
17033,514,0
17034,514,0
17036,514,0
17038,514,0
17039,514,0
17040,514,0
17042,514,0
17043,514,0
17044,514,0
17045,514,0
17046,514,0
17047,514,0
17073,514,0
17088,514,0
17094,514,0
17100,514,0
17101,514,0
17120,514,0
17133,514,0
17152,514,0
17165,514,0
17179,514,0
17211,514,0
17229,514,-88
17236,514,-88
17240,514,-88
17250,514,-88
17284,514,-88
17302,514,0
17318,514,0
17326,514,0
17338,514,9900
17352,514,-88
17380,514,0
18005,514,0
18049,514,0
18141,514,0
18205,514,0
18251,514,0
18361,514,0
18414,514,0
18418,514,0
19008,514,0
19024,514,0
19029,514,0
19056,514,0
19063,514,0
19067,514,0
19068,514,0
19069,514,0
19077,514,0
19080,514,0
19128,514,0
19135,514,0
19247,514,1520
339,514,0
68,514,0
75,514,0
79,514,0
a1361,514,0
a1362,514,0
a2001,514,0
a2002,514,0
a2003,514,0
a7001,514,0
a7021,514,0
a7022,514,0
a7024,514,0
a7026,514,0
f0535,514,0
f1120,514,0
f1171,514,0
f1201,514,0
f1211,514,0
f1266,514,-99
f1294,514,-88
f1309,514,-88
f1325,514,0
f2268,514,-99
f2296,514,0
f3016,514,0
f3025,514,0
14176,514,0
11018,514,0
12108,514,0
12220,514,0
17063,514,0
18331,514,0
11062,514,0
11149,514,0
11169,514,0
12204,514,0
13092,514,-88
13166,514,0
13221,514,0
14025,514,0
14045,514,0
14096,514,0
14153,514,-88
14231,514,-88
14260,514,0
15298,514,0
16216,514,0
17041,514,0
17117,514,0
17175,514,0
17189,514,0
17222,514,0
17272,514,-88
17316,514,0
18100,514,0
19106,514,0
17247,514,0
19238,514,962
1064,515,-88
11043,515,0
11062,515,0
11064,515,0
11070,515,30
11099,515,15
11127,515,0
11128,515,0
11129,515,0
11131,515,0
11133,515,0
11134,515,-88
11135,515,0
11136,515,0
11137,515,-88
11143,515,0
11145,515,0
11146,515,0
11148,515,0
11149,515,0
11151,515,0
11152,515,0
11153,515,-88
11155,515,0
11157,515,0
11167,515,-88
11168,515,-88
11183,515,-88
11200,515,-88
11242,515,-88
11310,515,-88
11349,515,26
12001,515,-99
12008,515,-99
12012,515,-99
12024,515,-88
12037,515,-88
12041,515,-88
12042,515,67
12097,515,-88
12113,515,8
12116,515,38
12131,515,-99
12134,515,12
12147,515,-99
12160,515,-88
12185,515,-88
12188,515,-88
12194,515,-88
12200,515,-88
12204,515,0
12247,515,-88
12248,515,-99
12801,515,55
13013,515,-88
13022,515,-88
13043,515,26
13045,515,26
13052,515,-88
13065,515,654
13082,515,577
13092,515,-88
13113,515,632
13119,515,-88
13133,515,1991
13142,515,-88
13166,515,-88
13171,515,1972
13193,515,341
13195,515,99
13197,515,99
13201,515,313
13204,515,149
13216,515,-99
13221,515,7200
13231,515,-88
13244,515,-88
13275,515,152
13285,515,-88
13304,515,2
13313,515,130
13320,515,289
13349,515,4437
13369,515,-88
13384,515,78
13396,515,10713
14013,515,133
14025,515,132
14031,515,67
14037,515,320
14045,515,37
14096,515,112
14124,515,155
14153,515,-88
14176,515,80
14183,515,120
14191,515,10
14193,515,8
14231,515,-88
14242,515,-88
14244,515,76
14260,515,6
14271,515,-88
14283,515,27
14829,515,-88
14834,515,-88
15077,515,-88
15078,515,-88
15079,515,74
15296,515,-88
15297,515,-88
15298,515,-88
15314,515,-88
15330,515,-88
16013,515,-88
16023,515,-88
16192,515,-88
16203,515,0
16216,515,-88
16232,515,-88
16256,515,-88
16281,515,-88
16289,515,-88
16307,515,-88
17007,515,0
17009,515,0
17010,515,0
17013,515,37
17019,515,-88
17020,515,-88
17021,515,-88
17027,515,-88
17028,515,-88
17031,515,0
17033,515,-88
17036,515,0
17038,515,0
17039,515,0
17040,515,0
17041,515,0
17042,515,0
17043,515,0
17044,515,0
17045,515,0
17047,515,0
17088,515,-88
17094,515,-88
17100,515,-88
17101,515,-88
17120,515,-88
17152,515,0
17165,515,0
17175,515,0
17179,515,-88
17189,515,-88
17211,515,0
17222,515,-88
17229,515,-88
17236,515,-88
17240,515,-88
17250,515,-88
17272,515,-88
17284,515,-88
17302,515,-88
17316,515,-88
17318,515,-88
17326,515,-88
17338,515,210
17352,515,-88
18005,515,0
18049,515,0
18100,515,0
18141,515,0
18205,515,0
18251,515,0
18361,515,0
18418,515,0
19008,515,0
19029,515,7
19067,515,-88
19068,515,-88
19069,515,-88
19077,515,0
19106,515,0
19128,515,0
19247,515,-88
339,515,0
68,515,0
75,515,0
79,515,-88
a1361,515,-88
a1362,515,0
a2001,515,-88
a2002,515,-99
a2003,515,-99
a7001,515,-88
a7022,515,0
a7024,515,0
a7026,515,7
f0535,515,-88
f1120,515,7
f1171,515,0
f1211,515,21
f1266,515,2
f1294,515,-88
f1309,515,-88
f1325,515,-88
f2296,515,-99
f3016,515,-88
f3025,515,-88
11018,515,0
12108,515,-88
12220,515,15
17063,515,0
17247,515,0
18331,515,-88
19238,515,184
11036,515,0
11113,515,15
11126,515,0
11130,515,0
11144,515,0
11147,515,0
11150,515,0
11154,515,0
11169,515,-88
11350,515,28
12018,515,-88
12027,515,-99
12130,515,6
12154,515,10
12190,515,-88
12206,515,-88
12250,515,-88
13046,515,26
13135,515,1792
13178,515,621
13233,515,670
13264,515,164
13266,515,918
13318,515,1116
13344,515,7410
13360,515,-88
14097,515,112
14109,515,72
14213,515,226
14821,515,-88
16176,515,-88
16188,515,-88
16229,515,0
16239,515,-88
17008,515,0
17015,515,-88
17018,515,-88
17023,515,-88
17026,515,-88
17034,515,0
17046,515,0
17073,515,-88
17117,515,0
17133,515,-88
17380,515,-88
18414,515,0
19024,515,0
19056,515,-88
19063,515,-88
19080,515,0
19135,515,0
a7021,515,0
f1201,515,-88
f2268,515,2
1064,516,-88
11036,516,0
11064,516,0
11070,516,30
11099,516,15
11113,516,15
11126,516,0
11128,516,0
11129,516,0
11130,516,0
11133,516,0
11134,516,-88
11136,516,0
11137,516,-88
11143,516,0
11144,516,0
11145,516,0
11146,516,0
11147,516,0
11148,516,0
11149,516,0
11150,516,0
11151,516,0
11153,516,-88
11155,516,0
11157,516,0
11167,516,-88
11168,516,-88
11183,516,-88
11200,516,-88
11242,516,-88
11310,516,-88
11349,516,26
11350,516,28
12008,516,-99
12012,516,-99
12024,516,-88
12027,516,-99
12041,516,-88
12097,516,-88
12113,516,8
12131,516,-99
12134,516,12
12154,516,10
12160,516,-88
12188,516,-88
12190,516,-88
12200,516,-88
12204,516,0
12206,516,-88
12247,516,-88
12248,516,-99
12250,516,-88
13022,516,-88
13043,516,26
13045,516,26
13046,516,26
13052,516,-88
13065,516,620
13092,516,-88
13113,516,632
13119,516,-88
13133,516,1991
13135,516,1792
13142,516,-88
13171,516,1949
13178,516,621
13195,516,93
13197,516,93
13204,516,149
13221,516,7197
13231,516,-88
13233,516,670
13244,516,-88
13264,516,164
13266,516,918
13275,516,152
13285,516,-88
13304,516,2
13313,516,130
13318,516,1116
13320,516,-88
13344,516,7410
13349,516,4437
13360,516,-88
13369,516,-88
13384,516,78
13396,516,10713
14013,516,121
14031,516,44
14037,516,-88
14096,516,-88
14097,516,-88
14109,516,-88
14153,516,-88
14183,516,78
14191,516,10
14193,516,8
14213,516,-88
14242,516,-88
14260,516,6
14283,516,-88
14821,516,-88
14829,516,-88
15077,516,-88
15078,516,-88
15296,516,-88
15297,516,-88
15298,516,-88
15330,516,-88
16013,516,-88
16176,516,-88
16188,516,-88
16192,516,-88
16216,516,-88
16229,516,0
16232,516,-88
16239,516,-88
16256,516,-88
16289,516,-88
16307,516,-88
17007,516,0
17008,516,0
17010,516,0
17013,516,37
17015,516,-88
17018,516,-88
17019,516,-88
17020,516,-88
17021,516,-88
17023,516,-88
17026,516,-88
17028,516,-88
17031,516,0
17033,516,0
17034,516,0
17036,516,0
17038,516,0
17040,516,0
17043,516,0
17044,516,0
17045,516,0
17046,516,0
17073,516,-88
17088,516,-88
17094,516,-88
17101,516,-88
17117,516,0
17120,516,-88
17133,516,-88
17152,516,0
17165,516,0
17175,516,0
17179,516,-88
17189,516,-88
17211,516,0
17229,516,-88
17240,516,-88
17250,516,-88
17284,516,-88
17316,516,-88
17326,516,-88
17338,516,210
17352,516,-88
17380,516,-88
18100,516,0
18141,516,0
18361,516,0
18414,516,0
18418,516,0
19008,516,0
19029,516,4
19056,516,-88
19063,516,-88
19068,516,-88
19069,516,-88
19077,516,0
19106,516,0
19128,516,0
19135,516,0
339,516,0
68,516,0
75,516,0
79,516,-88
a1361,516,-88
a1362,516,0
a2002,516,-99
a2003,516,-99
a7001,516,-88
a7022,516,0
a7026,516,7
f0535,516,-88
f1120,516,4
f1201,516,-88
f1211,516,12
f1266,516,2
f1294,516,-88
f1309,516,-88
f1325,516,-88
f2268,516,2
f3016,516,-88
f3025,516,-88
11018,516,0
12108,516,-88
12220,516,9
17063,516,0
17247,516,0
18331,516,-88
19238,516,184
11043,516,0
11062,516,0
11127,516,0
11131,516,0
11135,516,0
11152,516,0
11154,516,0
11169,516,-88
12001,516,-99
12018,516,-88
12037,516,-88
12042,516,67
12116,516,38
12130,516,6
12185,516,-88
12194,516,-88
12801,516,32
13013,516,-88
13082,516,577
13166,516,-88
13193,516,341
13201,516,313
13216,516,-99
14025,516,101
14045,516,33
14124,516,138
14176,516,45
14231,516,-88
14244,516,-88
14271,516,-88
14834,516,-88
15079,516,71
15314,516,-88
16023,516,-88
16203,516,0
16281,516,-88
17009,516,0
17027,516,-88
17039,516,0
17041,516,0
17042,516,0
17047,516,0
17100,516,-88
17222,516,-88
17236,516,-88
17272,516,-88
17302,516,-88
17318,516,-88
18005,516,0
18049,516,0
18205,516,0
18251,516,0
19024,516,0
19067,516,-88
19080,516,0
19247,516,-88
a2001,516,-88
a7021,516,0
a7024,516,0
f1171,516,0
f2296,516,-99
1064,517,-88
11036,517,0
11043,517,0
11062,517,0
11070,517,-88
11113,517,-88
11126,517,0
11127,517,0
11129,517,0
11131,517,0
11133,517,0
11135,517,0
11137,517,-88
11143,517,0
11145,517,0
11147,517,0
11148,517,0
11149,517,0
11151,517,0
11152,517,0
11153,517,-88
11154,517,0
11157,517,0
11167,517,-88
11168,517,-88
11183,517,-88
11200,517,-88
11242,517,-88
11310,517,-88
11349,517,-88
11350,517,-88
12001,517,-88
12008,517,-88
12012,517,-88
12018,517,-88
12027,517,-88
12037,517,-88
12041,517,-88
12042,517,-88
12097,517,-88
12113,517,-88
12116,517,-88
12131,517,-88
12147,517,-88
12154,517,-88
12160,517,-88
12188,517,-88
12190,517,-88
12194,517,-88
12200,517,-88
12204,517,0
12248,517,-88
12250,517,-88
12801,517,23
13013,517,-88
13022,517,-88
13045,517,0
13046,517,0
13052,517,-88
13065,517,34
13082,517,0
13092,517,-88
13119,517,-88
13133,517,0
13135,517,0
13142,517,-88
13166,517,-88
13178,517,0
13193,517,0
13195,517,6
13201,517,0
13204,517,0
13216,517,0
13221,517,3
13231,517,-88
13233,517,0
13244,517,-88
13275,517,-88
13285,517,-88
13313,517,-88
13318,517,0
13320,517,289
13344,517,0
13369,517,-88
13384,517,-88
13396,517,0
14013,517,12
14025,517,31
14037,517,-88
14045,517,4
14096,517,-88
14109,517,-88
14153,517,-88
14183,517,42
14191,517,-88
14213,517,-88
14231,517,-88
14242,517,-88
14244,517,-88
14260,517,-88
14271,517,-88
14283,517,-88
14829,517,-88
14834,517,-88
15077,517,-88
15078,517,-88
15079,517,3
15297,517,-88
15298,517,-88
15314,517,-88
16013,517,-88
16023,517,-88
16176,517,-88
16188,517,-88
16192,517,-88
16229,517,0
16232,517,-88
16239,517,-88
16256,517,-88
16289,517,-88
16307,517,-88
17007,517,0
17008,517,0
17009,517,0
17013,517,-88
17015,517,-88
17019,517,-88
17020,517,-88
17021,517,-88
17026,517,-88
17027,517,-88
17028,517,-88
17033,517,-88
17034,517,0
17036,517,0
17038,517,0
17039,517,0
17040,517,0
17041,517,0
17042,517,0
17044,517,0
17045,517,0
17046,517,0
17047,517,0
17088,517,-88
17094,517,-88
17100,517,-88
17117,517,0
17133,517,-88
17152,517,0
17175,517,0
17189,517,-88
17211,517,0
17222,517,-88
17229,517,-88
17236,517,-88
17240,517,-88
17250,517,-88
17272,517,-88
17284,517,-88
17302,517,-88
17316,517,-88
17318,517,-88
17326,517,-88
17338,517,-88
17352,517,-88
17380,517,-88
18005,517,0
18100,517,0
18141,517,0
18205,517,0
18361,517,0
18414,517,0
18418,517,0
19008,517,0
19029,517,3
19056,517,-88
19063,517,-88
19067,517,-88
19068,517,-88
19069,517,-88
19077,517,0
19080,517,0
19128,517,0
19135,517,0
19247,517,-88
339,517,0
68,517,0
75,517,0
79,517,-88
a1361,517,-88
a1362,517,0
a2001,517,-88
a2002,517,-88
a2003,517,-88
a7001,517,-88
a7021,517,0
a7022,517,0
a7024,517,0
f0535,517,-88
f1120,517,3
f1171,517,0
f1211,517,9
f1294,517,-88
f1309,517,-88
f1325,517,-88
f2296,517,-88
f3025,517,-88
14124,517,-88
12108,517,-88
12220,517,6
17063,517,0
17247,517,0
18331,517,-88
19238,517,-88
11064,517,0
11099,517,-88
11128,517,0
11130,517,0
11134,517,-88
11136,517,0
11144,517,0
11146,517,0
11150,517,0
11155,517,0
11169,517,-88
12024,517,-88
12130,517,-88
12134,517,-88
12185,517,-88
12206,517,-88
12247,517,-88
13043,517,0
13113,517,0
13171,517,23
13197,517,6
13264,517,0
13266,517,-88
13304,517,-99
13349,517,0
13360,517,-88
14031,517,23
14097,517,-88
14176,517,35
14193,517,-88
14821,517,-88
15296,517,-88
15330,517,-88
16203,517,0
16216,517,-88
16281,517,-88
17010,517,0
17018,517,-88
17023,517,-88
17031,517,0
17043,517,0
17073,517,-88
17101,517,-88
17120,517,-88
17165,517,0
17179,517,-88
18049,517,0
18251,517,0
19024,517,0
19106,517,0
a7026,517,0
f1201,517,-88
f1266,517,-88
f2268,517,-88
f3016,517,-88
11018,517,0
1064,518,0
11036,518,0
11043,518,0
11062,518,0
11064,518,0
11070,518,0
11099,518,0
11113,518,0
11126,518,0
11127,518,0
11128,518,0
11129,518,0
11131,518,0
11133,518,0
11134,518,-88
11135,518,0
11136,518,0
11137,518,-88
11143,518,0
11144,518,0
11145,518,0
11146,518,0
11148,518,0
11149,518,0
11150,518,0
11152,518,0
11153,518,-88
11154,518,0
11155,518,0
11157,518,0
11167,518,0
11168,518,0
11183,518,0
11200,518,-88
11310,518,-88
11349,518,-88
12001,518,-99
12008,518,-99
12012,518,7
12018,518,-88
12027,518,86
12041,518,-88
12042,518,-99
12113,518,31
12116,518,90
12130,518,-99
12131,518,25
12147,518,-99
12154,518,20
12160,518,0
12185,518,-88
12194,518,-88
12200,518,-88
12204,518,-88
12206,518,-88
12247,518,-88
12250,518,-88
12801,518,-88
13022,518,-88
13043,518,-88
13045,518,-88
13052,518,-88
13065,518,48
13082,518,55
13092,518,-88
13113,518,48
13119,518,-88
13133,518,114
13135,518,103
13142,518,-88
13171,518,256
13193,518,33
13195,518,-88
13197,518,-88
13201,518,1813
13221,518,-88
13231,518,-88
13233,518,73
13244,518,-88
13264,518,14
13266,518,-88
13285,518,-88
13304,518,-88
13313,518,-88
13320,518,-88
13344,518,1040
13349,518,405
13360,518,-88
13369,518,-88
13384,518,24
14013,518,5
14025,518,308
14031,518,407
14037,518,-88
14096,518,-88
14097,518,-88
14109,518,-88
14153,518,-88
14176,518,-88
14183,518,22
14191,518,-88
14193,518,-88
14213,518,-88
14242,518,-88
14260,518,-88
14271,518,-88
14283,518,-88
14821,518,0
14829,518,0
15077,518,-88
15079,518,-88
15296,518,-88
15297,518,-88
15298,518,-88
15314,518,-88
15330,518,-88
16013,518,-88
16023,518,-88
16176,518,-88
16188,518,-88
16192,518,-88
16203,518,-88
16216,518,-88
16229,518,-88
16239,518,-88
16281,518,-88
16289,518,-88
17007,518,-88
17009,518,-88
17013,518,117
17015,518,-88
17018,518,-88
17020,518,-88
17021,518,-88
17026,518,-88
17028,518,-88
17031,518,-88
17034,518,-88
17036,518,-88
17039,518,-88
17041,518,-88
17042,518,-88
17043,518,-88
17044,518,-88
17045,518,-88
17046,518,-88
17073,518,-88
17088,518,-88
17100,518,-88
17101,518,0
17120,518,-88
17133,518,-88
17152,518,0
17165,518,0
17179,518,-88
17189,518,-88
17211,518,-88
17229,518,-88
17236,518,-88
17240,518,-88
17250,518,-88
17272,518,-88
17302,518,0
17318,518,-88
17326,518,-88
17338,518,-88
17380,518,0
18005,518,-88
18049,518,-88
18100,518,-88
18141,518,-88
18205,518,-88
18251,518,-88
18361,518,-88
18418,518,-88
19008,518,-88
19029,518,-88
19063,518,-88
19068,518,-88
19077,518,-88
19080,518,-88
19106,518,0
19135,518,-88
339,518,-88
68,518,0
75,518,0
79,518,-88
a1362,518,0
a2001,518,-88
a2002,518,4
a2003,518,3
a7021,518,-88
a7022,518,0
a7024,518,-88
f0535,518,-88
f1120,518,-88
f1171,518,0
f1201,518,-88
f1266,518,6
f1294,518,-88
f1325,518,1
f2268,518,10
f2296,518,8
f3016,518,-88
f3025,518,-88
11018,518,0
12108,518,-88
12220,518,4
17063,518,0
17247,518,0
18331,518,-88
19238,518,-88
11130,518,0
11147,518,0
11151,518,0
11169,518,-88
11242,518,-88
11350,518,12
12024,518,-88
12037,518,-88
12097,518,0
12134,518,17
12188,518,-88
12190,518,-88
12248,518,8
13013,518,-88
13046,518,-88
13166,518,-88
13178,518,144
13204,518,228
13216,518,-88
13275,518,-88
13318,518,88
13396,518,1142
14045,518,-88
14124,518,-88
14231,518,-88
14244,518,-88
14834,518,0
15078,518,-88
16232,518,-88
16256,518,-88
16307,518,0
17008,518,-88
17010,518,0
17019,518,-88
17023,518,-88
17027,518,-88
17033,518,-88
17038,518,-88
17040,518,-88
17047,518,-88
17094,518,-88
17117,518,0
17175,518,0
17222,518,-88
17284,518,-88
17316,518,-88
17352,518,-88
18414,518,-88
19024,518,-88
19056,518,-88
19067,518,-88
19069,518,-88
19128,518,-88
19247,518,-88
a1361,518,0
a7001,518,-88
a7026,518,23
f1211,518,-88
f1309,518,-88
1064,527,0.05
11349,527,0
11350,527,0
13065,527,0
13082,527,0
13133,527,0.06
13171,527,0.1
13201,527,0.3
13204,527,0.3
13216,527,0.04
13264,527,0.1
13344,527,0.05
13360,527,0.05
14213,527,0
16023,527,0
17008,527,0
17009,527,0
17031,527,0
a1361,527,0.9
a1362,527,0
a7024,527,9.85
a7026,527,0
f0535,527,0
f1171,527,0
f1201,527,0
f1266,527,1.49
f1294,527,0
f1325,527,0
f2268,527,0
f2296,527,0
f3025,527,0
12041,527,0
18100,527,0
18205,527,0
339,527,0
a2001,527,0
a2003,527,0
a7001,527,0
13043,527,0
13178,527,0
13275,527,0
13349,527,0
17039,527,0
a7021,527,0
a7022,527,0
f1120,527,1.49
f1211,527,0
f1309,527,0
f3016,527,0
17007,527,0
19008,527,0
a2002,527,0
1064,528,0.41
11349,528,0.2
11350,528,0.2
13043,528,0
13065,528,0.2
13082,528,0
13133,528,0
13171,528,0.2
13178,528,0
13201,528,1.4
13216,528,0.07
13264,528,0
13275,528,0.07
13344,528,0.42
13349,528,0
13360,528,0.4
14213,528,0
16023,528,0.52
17008,528,0
17031,528,3.6
a1362,528,0
a7021,528,0
a7022,528,0
a7026,528,0.56
f0535,528,0
f1120,528,2.26
f1201,528,0.3
f1211,528,0.3
f1266,528,2.26
f1294,528,0.03
f1309,528,0.03
f1325,528,0
f2296,528,0
f3016,528,0.6
12041,528,0
17007,528,0
18100,528,0
18205,528,0
19008,528,0
339,528,0
a2002,528,0
a2003,528,0
a7001,528,0
13204,528,1.4
17009,528,0
17039,528,0
a1361,528,1.3
a7024,528,19.38
f1171,528,0
f2268,528,0
f3025,528,0.6
a2001,528,0
1064,529,19.94
13043,529,19.9
13065,529,32.5
13082,529,15.1
13133,529,27.8
13171,529,44.2
13178,529,42.7
13201,529,14.6
13204,529,14.6
13216,529,34
13275,529,8.6
13344,529,9.2
13349,529,22.1
14213,529,3
16023,529,28.2
17008,529,39
17009,529,51
17031,529,97
17039,529,39
a1361,529,38.8
a1362,529,44.4
a7021,529,39
a7022,529,39
a7024,529,871.3
a7026,529,232.91
f0535,529,26.12
f1120,529,28.8
f1171,529,15.56
f1201,529,36.83
f1294,529,11.55
f1309,529,11.55
f1325,529,8.4
f2268,529,2
f2296,529,2
f3016,529,3.8
f3025,529,3.8
17007,529,0
18205,529,0
19008,529,0
339,529,0
a2001,529,0
a2002,529,0
a2003,529,0
a7001,529,0
11349,529,44.9
11350,529,44.9
13264,529,8.1
13360,529,13.4
f1211,529,36.83
f1266,529,28.8
12041,529,0
18100,529,0
14176,512,186.2
14283,512,701
14176,513,186.2
14283,513,701
11151,500,0.8
14153,500,0.2
14193,500,0.35
16192,500,8.9
17229,500,0
18005,500,0.31
19067,500,5.496313
12283,500,5.07
12285,500,5.25
17010,500,0.68
17326,500,29
19068,500,7.73
13142,500,39
18100,500,0.3
a7001,500,0
f0535,500,4.9
f1120,500,5.4
f1171,500,21.7
f1201,500,8.8
f1211,500,18.1
f1266,500,10.3
f1294,500,8.2
f1309,500,8.4
f1325,500,11
f2268,500,5.3
f2296,500,5.4
f3016,500,1.3
f3025,500,1.3
17341,518,0
14105,518,-88
12283,518,6.15
12285,518,5.97
17341,517,0
14105,517,-88
12283,517,5.9
12285,517,4.37
17341,516,0.56
14105,516,10
12283,516,11.28
12285,516,8.36
17341,515,0.56
14105,515,10
12283,515,17.18
12285,515,12.73
17341,514,0
14105,514,0
12283,514,0
12285,514,0
17341,513,-88
14105,513,0
12283,513,0
12285,513,0
17341,512,-88
14105,512,0
12283,512,0
12285,512,0
17341,511,-88
14105,511,0
12283,511,0
12285,511,0
17341,088,1.8
14105,088,3
12283,088,196.15
12285,088,171.53
17341,086,0
14105,086,0
12283,086,181.11
12285,086,158
17341,009,9.91
14105,009,17
12283,009,89.55
12285,009,80.43
17341,005,6.22
14105,005,12
12283,005,89.55
12285,005,80.43
17341,001,0
14105,001,9
12283,001,0
12285,001,0
12147,514,-99
12147,516,-99
11018,017,31.92
11036,017,9.85
11043,017,9.2
11062,017,8.01
11064,017,12.83
11070,017,28.33
11099,017,19.97
11113,017,28.83
11126,017,78.3
